date_local,parameter,arithmetic_mean,aqi
2019-04-17,Ozone,0.04659440000000001,55.6
2019-04-18,Ozone,0.042672266666666674,44.6
2019-04-19,Ozone,0.0282156,28.4
2019-04-20,Ozone,0.0256008,32.0
2019-04-21,Ozone,0.03293373333333333,48.4
2019-04-22,Ozone,0.033425133333333336,48.0
2019-04-23,Ozone,0.03829066666666667,51.2
2019-04-24,Ozone,0.03724266666666667,46.4
2019-04-25,Ozone,0.039086533333333326,44.0
2019-04-26,Ozone,0.040483333333333336,54.4
2019-04-27,Ozone,0.045207533333333334,49.6
2019-04-28,Ozone,0.03276693333333333,38.2
2019-04-29,Ozone,0.038352933333333325,51.0
2019-04-30,Ozone,0.04324606666666667,48.0
2019-05-01,Ozone,0.026171333333333335,36.4
2019-05-02,Ozone,0.024678666666666668,30.6
2019-05-03,Ozone,0.01971953333333333,28.8
2019-05-04,Ozone,0.022933666666666668,29.2
2019-05-05,Ozone,0.017567466666666663,29.2
2019-05-06,Ozone,0.030413000000000003,50.6
2019-05-07,Ozone,0.037177666666666664,62.4
2019-05-08,Ozone,0.04648033333333333,61.8
2019-05-09,Ozone,0.025934466666666666,33.6
2019-05-10,Ozone,0.01864606666666667,22.6
2019-05-11,Ozone,0.012275533333333335,14.6
2019-05-12,Ozone,0.01746173333333333,20.6
2019-05-13,Ozone,0.022683733333333334,34.0
2019-05-14,Ozone,0.03114353333333333,47.8
2019-05-15,Ozone,0.025230333333333334,38.666666666666664
2019-05-16,Ozone,0.035387533333333325,54.2
2019-05-17,Ozone,0.034521266666666654,51.2
2019-05-18,Ozone,0.03956393333333333,46.2
2019-05-19,Ozone,0.03144373333333333,39.86666666666667
2019-05-20,Ozone,0.03686880000000001,50.6
2019-05-21,Ozone,0.03939046666666666,45.4
2019-05-22,Ozone,0.035894999999999996,38.0
2019-05-23,Ozone,0.023334733333333333,31.933333333333334
2019-05-24,Ozone,0.02569840000000001,37.8
2019-05-25,Ozone,0.0251384,35.6
2019-05-26,Ozone,0.029823800000000008,38.8
2019-05-27,Ozone,0.030260533333333332,37.6
2019-05-28,Ozone,0.0285304,35.0
2019-05-29,Ozone,0.03742326666666666,43.2
2019-05-30,Ozone,0.027262066666666664,34.2
2019-05-31,Ozone,0.03688526666666666,57.6
2019-06-01,Ozone,0.040166999999999994,64.2
2019-06-02,Ozone,0.047603200000000005,70.8
2019-06-03,Ozone,0.03552306666666667,44.0
2019-06-04,Ozone,0.041067400000000004,52.0
2019-06-05,Ozone,0.036848000000000006,40.8
2019-06-06,Ozone,0.018539199999999995,22.866666666666667
2019-06-07,Ozone,0.01841066666666667,25.2
2019-06-08,Ozone,0.02494666666666667,30.6
2019-06-09,Ozone,0.021868933333333337,31.8
2019-06-10,Ozone,0.02930493333333334,37.0
2019-06-11,Ozone,0.028106000000000006,36.4
2019-06-12,Ozone,0.03238453333333333,38.6
2019-06-13,Ozone,0.0350116,46.4
2019-06-14,Ozone,0.0436882,53.4
2019-06-15,Ozone,0.0467074,50.0
2019-06-16,Ozone,0.022129733333333335,28.466666666666665
2019-06-17,Ozone,0.021905333333333332,31.4
2019-06-18,Ozone,0.01951566666666666,26.2
2019-06-19,Ozone,0.03167935714285715,37.142857142857146
2019-06-20,Ozone,0.032536333333333334,41.75
2019-06-21,Ozone,0.036198230769230774,47.15384615384615
2019-06-22,Ozone,0.0246366,36.0
2019-06-23,Ozone,0.02164306666666667,24.8
2019-06-24,Ozone,0.026755066666666664,35.6
2019-06-25,Ozone,0.0270872,42.2
2019-06-26,Ozone,0.029204200000000007,38.6
2019-06-27,Ozone,0.03122873333333333,43.8
2019-06-28,Ozone,0.029299333333333327,48.8
2019-06-29,Ozone,0.03447546666666667,55.6
2019-06-30,Ozone,0.03483000000000001,46.8
2019-07-01,Ozone,0.032517000000000004,50.0
2019-07-02,Ozone,0.02929573333333334,42.4
2019-07-03,Ozone,0.025032066666666665,34.0
2019-07-04,Ozone,0.017473400000000004,30.8
2019-07-05,Ozone,0.0198828,27.8
2019-07-06,Ozone,0.018334600000000003,29.4
2019-07-07,Ozone,0.024382933333333332,36.8
2019-07-08,Ozone,0.031026,48.75
2019-07-09,Ozone,0.031706500000000006,47.3
2019-07-10,Ozone,0.02851266666666667,50.5
2019-07-11,Ozone,0.031378916666666666,42.25
